,term,URI,aat_bow,spacy_cs
492,indian,300018721,"['deeply', 'relief', 'carved', 'bracelet', 'neck', 'production', 'subject', 'work', 'characterized', 'javanese', 'influenced', 'dông', 'architectural', 'lapidary', 'religious', 'manuscript', 'depicting', 'java', 'turret', 'roof', 'base', 'style', 'theme', 'also', 'son', 'cellas', 'garnet', 'century', 'le', 'feature', 'generally', 'throughout', 'banaspati', 'constructed', 'jewelry', 'refers', 'crystal', 'complex', 'adorned', 'featured', 'circular', 'molding', 'appears', 'tortoiseshell', 'islam', 'island', 'refined', 'candi', 'structure', 'dynamic', 'deliverance', 'court', 'pearl', 'culture', 'period', 'featuring', 'heavily', 'stone', 'bronze', 'used', 'ivory', 'amethyst', 'islamic', 'spread', 'sculptural', 'exhibited', 'movement', 'around', 'bone', 'sculpture', 'associated', 'temple', 'illumination', 'layered']",0.817
493,indian,300120222,"['south', 'asian', 'subcontinent']",0.617
494,indian,300017860,"['dule', 'isolated', 'kuni', 'kuna', 'formerly', 'survive', 'style', 'area', 'modern', 'central', 'refers', 'speaking', 'san', 'native', 'blas', 'chibchan', 'cuna', 'people', 'island', 'occupied', 'guna', 'america', 'cuni', 'american', 'culture', 'spelling', 'neighboring', 'preferred', 'panama', 'tule']",0.91
495,indian,300019020,"['markedly', 'early', 'painting', 'rajput', 'contrasting', 'manner', 'known', 'symbolic', 'power', 'realistic', 'contrast', 'century', 'two', 'ruler', 'color', 'often', 'specific', 'typically', 'india', 'gupta', 'affected', 'poet', 'mughal', 'seventeenth', 'development', 'nevertheless', 'portrait', 'stained', 'rajasthani', 'characteristic', 'tied', 'mughals', 'nineteenth', 'center', 'important', 'artistic', 'spread', 'associated', 'illumination', 'coloration', 'manuscript', 'particularly', 'poetic', 'style', 'scholar', 'muslim', 'keep', 'came', 'suffused', 'court', 'sense', 'traditional', 'obedient', 'even', 'learning', 'movement', 'flat', 'group', 'introduction', 'huge', 'order', 'fall', 'hindi', 'sixteenth', 'main', 'like', 'hindu', 'late', 'art', 'prince', 'used', 'collapse', 'patron', 'example', 'literature', 'territory', 'suggesting', 'unblended', 'closely']",0.902
496,indian,300019210,"['thai', 'detail', 'production', 'convention', 'international', 'back', 'developed', 'surrounded', 'known', 'focus', 'diversity', 'style', 'also', 'cellas', 'century', 'cross', 'architecture', 'depict', 'feature', 'southeast', 'quadrangular', 'cultural', 'dress', 'jewelry', 'refers', 'buddhist', 'clay', 'reflecting', 'srivijaya', 'throne', 'named', 'pala', 'asia', 'plan', 'image', 'much', 'mahayana', 'art', 'widespread', 'smaller', 'body', 'center', 'became', 'period', 'highly', 'southern', 'maritime', 'thailand', 'artistic', 'cruciform', 'votive', 'around', 'tablet', 'sculpture', 'temple', 'former']",0.866
497,indian,300054742,"['wind', 'various', 'south', 'monsoon', 'periodic', 'ocean', 'latitude']",0.642
498,indian,300446540,"['highly', 'atibhaṅga', 'leg', 'art', 'pose', 'culture', 'atibhanga']",0.576
499,indian,300447310,"['architecture', 'two', 'storeyed', 'context', 'tiered', 'dvitala']",0.715
500,indian,300018863,"['south', 'see', 'developed', 'use', 'formerly', 'nation', 'style', 'also', 'appropriate', 'modern', 'former', 'asian', 'le', 'population', 'refer', 'oriental', 'broadly', 'himalayn', 'subcontinent', 'indigenous', 'bengal', 'term', 'east', 'arabian', 'bay', 'british', 'culture', 'ocean', 'india', 'used', 'indie', 'even', 'north', 'may', 'specifically', 'bounded', 'nationality', 'sea']",0.937
501,indian,300018863,"['south', 'see', 'developed', 'use', 'formerly', 'nation', 'style', 'also', 'appropriate', 'modern', 'former', 'asian', 'le', 'population', 'refer', 'oriental', 'broadly', 'himalayn', 'subcontinent', 'indigenous', 'bengal', 'term', 'east', 'arabian', 'bay', 'british', 'culture', 'ocean', 'india', 'used', 'indie', 'even', 'north', 'may', 'specifically', 'bounded', 'nationality', 'sea']",0.937
502,indian,300266142,"['image', 'architecture', 'containing', 'nāgaras', 'north', 'central', 'bhadra', 'bhadras', 'deity', 'ratha', 'projection', 'offset']",0.805
503,indian,300311471,"['color', 'pigment', 'resembling', 'variable', 'reddish', 'orange', 'synthetically', 'produced', 'brick', 'red', 'iron']",0.569
504,indian,300311471,"['color', 'pigment', 'resembling', 'variable', 'reddish', 'orange', 'synthetically', 'produced', 'brick', 'red', 'iron']",0.569
505,indian,300311471,"['color', 'pigment', 'resembling', 'variable', 'reddish', 'orange', 'synthetically', 'produced', 'brick', 'red', 'iron']",0.569
506,indian,300385935,"['kerala', 'tradition', 'state', 'thomas', 'malankara', 'church', 'first', 'based', 'orthodox', 'christian', 'religion', 'origin', 'apostle', 'syrian', 'tracing', 'oriental']",0.833
507,indian,300385935,"['kerala', 'tradition', 'state', 'thomas', 'malankara', 'church', 'first', 'based', 'orthodox', 'christian', 'religion', 'origin', 'apostle', 'syrian', 'tracing', 'oriental']",0.833
508,indian,300374854,"['chewed', 'remedy', 'water', 'throat', 'use', 'formerly', 'appearance', 'elm', 'poultice', 'wych', 'thirst', 'state', 'specie', 'steeped', 'moose', 'european', 'ulmus', 'general', 'gray', 'ailment', 'similar', 'native', 'bark', 'slippery', 'american', 'red', 'flower', 'northeastern', 'inner', 'related', 'soft', 'gluelike', 'rubra', 'substance', 'united', 'powdered', 'closely']",0.835
509,indian,300133018,"['way', 'made', 'wood', 'early', 'toran', 'arched', 'crosspiece', 'one', 'auspicious', 'upright', 'two', 'tōraṇa', 'buddhist', 'three', 'sacred', 'honorific', 'archiform', 'like', 'found', 'hindu', 'comprised', 'gateway', 'garland', 'jain', 'toranas', 'stone', 'decorative', 'arch', 'torana', 'torans']",0.737
510,indian,300449131,"['bālapañjara', 'balapanjara', 'architecture', 'art', 'decorative', 'motif', 'front', 'comprising', 'apsidal', 'miniature']",0.645
511,indian,300207325,"['used', 'sprig', 'company', 'molded', 'holly', 'amber', 'term', 'art', 'colorless', 'trade', 'glass', 'developed', 'glassware', 'bottle', 'tumbler', 'type', 'sometimes']",0.702
512,indian,300013855,"['long', 'made', 'rung', 'gogili', 'euxanthate', 'production', 'tempera', 'peoli', 'piuri', 'puri', 'tar', 'washed', 'peri', 'wavelength', 'arabica', 'mango', 'producing', 'lit', 'fed', 'puree', 'fluoresces', 'purree', 'purrea', 'pwree', 'pigment', 'current', 'bright', 'color', 'material', 'composed', 'peori', 'cow', 'authentic', 'ultraviolet', 'monghyr', 'watercolor', 'golden', 'prohibited', 'yellow', 'coal', 'gaugoli', 'originally', 'counterpart', 'hardwari', 'synthetic', 'magnesium', 'used', 'harmful', 'snowshoe', 'clear', 'pioury', 'organic', 'urine', 'exclusively', 'leaf', 'powdered']",0.695
513,indian,300013855,"['long', 'made', 'rung', 'gogili', 'euxanthate', 'production', 'tempera', 'peoli', 'piuri', 'puri', 'tar', 'washed', 'peri', 'wavelength', 'arabica', 'mango', 'producing', 'lit', 'fed', 'puree', 'fluoresces', 'purree', 'purrea', 'pwree', 'pigment', 'current', 'bright', 'color', 'material', 'composed', 'peori', 'cow', 'authentic', 'ultraviolet', 'monghyr', 'watercolor', 'golden', 'prohibited', 'yellow', 'coal', 'gaugoli', 'originally', 'counterpart', 'hardwari', 'synthetic', 'magnesium', 'used', 'harmful', 'snowshoe', 'clear', 'pioury', 'organic', 'urine', 'exclusively', 'leaf', 'powdered']",0.695
514,indian,300013855,"['long', 'made', 'rung', 'gogili', 'euxanthate', 'production', 'tempera', 'peoli', 'piuri', 'puri', 'tar', 'washed', 'peri', 'wavelength', 'arabica', 'mango', 'producing', 'lit', 'fed', 'puree', 'fluoresces', 'purree', 'purrea', 'pwree', 'pigment', 'current', 'bright', 'color', 'material', 'composed', 'peori', 'cow', 'authentic', 'ultraviolet', 'monghyr', 'watercolor', 'golden', 'prohibited', 'yellow', 'coal', 'gaugoli', 'originally', 'counterpart', 'hardwari', 'synthetic', 'magnesium', 'used', 'harmful', 'snowshoe', 'clear', 'pioury', 'organic', 'urine', 'exclusively', 'leaf', 'powdered']",0.695
515,indian,300013855,"['long', 'made', 'rung', 'gogili', 'euxanthate', 'production', 'tempera', 'peoli', 'piuri', 'puri', 'tar', 'washed', 'peri', 'wavelength', 'arabica', 'mango', 'producing', 'lit', 'fed', 'puree', 'fluoresces', 'purree', 'purrea', 'pwree', 'pigment', 'current', 'bright', 'color', 'material', 'composed', 'peori', 'cow', 'authentic', 'ultraviolet', 'monghyr', 'watercolor', 'golden', 'prohibited', 'yellow', 'coal', 'gaugoli', 'originally', 'counterpart', 'hardwari', 'synthetic', 'magnesium', 'used', 'harmful', 'snowshoe', 'clear', 'pioury', 'organic', 'urine', 'exclusively', 'leaf', 'powdered']",0.695
516,indian,300375343,"['shisham', 'wood', 'tool', 'agricultural', 'derived', 'sheesham', 'heartwood', 'fungi', 'dalbergia', 'veneer', 'plywood', 'specie', 'ski', 'rosewood', 'sapwood', 'flooring', 'instrument', 'native', 'color', 'lighter', 'cabinetry', 'finest', 'used', 'sissoo', 'brown', 'dark', 'carving', 'attack', 'prone', 'musical']",0.698
517,indian,300375343,"['shisham', 'wood', 'tool', 'agricultural', 'derived', 'sheesham', 'heartwood', 'fungi', 'dalbergia', 'veneer', 'plywood', 'specie', 'ski', 'rosewood', 'sapwood', 'flooring', 'instrument', 'native', 'color', 'lighter', 'cabinetry', 'finest', 'used', 'sissoo', 'brown', 'dark', 'carving', 'attack', 'prone', 'musical']",0.698
518,indian,300120077,"['dispersed', 'cherokee', 'agricultural', 'fire', 'corn', 'early', 'characterized', 'declined', 'tribe', 'river', 'reference', 'natchez', 'style', 'area', 'descendent', 'arrival', 'mississippi', 'imagery', 'live', 'many', 'european', 'refers', 'great', 'today', 'mississippian', 'sun', 'people', 'phylum', 'fled', 'often', 'east', 'community', 'join', 'american', 'language', 'survivor', 'culture', 'algonquian', 'last', 'muskogean', 'mvskoke', 'settler', 'arrived', 'north', 'inhabited', 'related', 'side', 'macro', 'worship', 'midsummer', 'green', 'lower', 'considered']",0.899
519,indian,300019045,['south'],0.43
520,indian,300019045,['south'],0.43
521,indian,300385990,"['people', 'bheel', 'scheduled', 'central', 'largest', 'bhil', 'culture', 'one', 'style']",0.857
522,indian,300018926,"['sena', 'pala', 'late', 'style']",0.43
523,indian,300120146,"['long', 'series', 'mythic', 'mural', 'remains', 'south', 'reflected', 'floral', 'based', 'archipelago', 'painting', 'buddha', 'beauty', 'particularly', 'character', 'god', 'figure', 'region', 'style', 'theme', 'china', 'tribal', 'mainland', 'imagery', 'geometric', 'feature', 'southeast', 'asian', 'central', 'religion', 'design', 'refers', 'general', 'motif', 'buddhist', 'encompassing', 'predominantly', 'penchant', 'sensuality', 'native', 'animal', 'sometimes', 'asia', 'national', 'diverse', 'history', 'hindu', 'image', 'human', 'subcontinent', 'reflect', 'glorified', 'art', 'east', 'local', 'greater', 'situated', 'ethnically', 'culture', 'divine', 'islamic', 'hero', 'historied', 'spiral', 'mile', 'minor', 'personality', 'sculptural', 'scripture', 'pervades', 'fantasy', 'celebratory', 'continental', 'pattern']",0.883
524,indian,300120146,"['long', 'series', 'mythic', 'mural', 'remains', 'south', 'reflected', 'floral', 'based', 'archipelago', 'painting', 'buddha', 'beauty', 'particularly', 'character', 'god', 'figure', 'region', 'style', 'theme', 'china', 'tribal', 'mainland', 'imagery', 'geometric', 'feature', 'southeast', 'asian', 'central', 'religion', 'design', 'refers', 'general', 'motif', 'buddhist', 'encompassing', 'predominantly', 'penchant', 'sensuality', 'native', 'animal', 'sometimes', 'asia', 'national', 'diverse', 'history', 'hindu', 'image', 'human', 'subcontinent', 'reflect', 'glorified', 'art', 'east', 'local', 'greater', 'situated', 'ethnically', 'culture', 'divine', 'islamic', 'hero', 'historied', 'spiral', 'mile', 'minor', 'personality', 'sculptural', 'scripture', 'pervades', 'fantasy', 'celebratory', 'continental', 'pattern']",0.883
525,indian,300017739,"['fort', 'yuman', 'tribe', 'california', 'river', 'style', 'needle', 'state', 'resided', 'along', 'headquarters', 'speaking', 'desert', 'today', 'arizona', 'mohave', 'traditionally', 'american', 'farmer', 'colorado', 'culture', 'southern', 'nevada', 'mojave', 'north', 'organized', 'lower', 'western', 'located']",0.841
526,indian,300444066,"['hand', 'used', 'subcontinent', 'grip', 'katar', 'push', 'dagger', 'perpendicular', 'ceremonial', 'relation', 'type', 'shaped', 'h', 'also', 'characterised']",0.743
527,indian,300446266,"['flanking', 'example', 'anuratha', 'architecture', 'kaliṅga', 'auxiliary', 'central', 'bhadra', 'section', 'division', 'pratiratha', 'ratha', 'offset', 'style', 'wall']",0.784
528,indian,300264358,"['enjoyment', 'granth', 'given', 'ceremonial', 'particularly', 'ceremony', 'especially', 'form', 'mean', 'symbolizes', 'reading', 'religion', 'occasion', 'material', 'end', 'term', 'bhogs', 'often', 'food', 'literally', 'important', 'used', 'tradition', 'faithful', 'feeling', 'worship', 'sikh', 'special', 'complete']",0.875
529,indian,300018279,"['arctic', 'delimited', 'numerous', 'pacific', 'also', 'eastern', 'coast', 'hemisphere', 'generally', 'refers', 'continent', 'oriental', 'ural', 'asia', 'island', 'culture', 'ocean', 'west', 'bounded', 'asian', 'considered']",0.858
530,indian,300018904,"['relief', 'remains', 'early', 'little', 'painting', 'buddha', 'shrine', 'known', 'century', 'many', 'buddhist', 'motif', 'probably', 'mood', 'deogarh', 'created', 'spiritual', 'life', 'calligraphic', 'destroyed', 'mathuran', 'chandra', 'india', 'tension', 'gupta', 'however', 'ajanta', 'rock', 'hun', 'took', 'dramatic', 'central', 'include', 'refers', 'clinging', 'sarnath', 'invasion', 'cave', 'calm', 'end', 'applied', 'line', 'culture', 'zenith', 'outpouring', 'north', 'sculptural', 'webbed', 'sculpture', 'temple', 'emerged', 'reign', 'developed', 'striking', 'kushan', 'style', 'ruined', 'connoting', 'lively', 'much', 'dashavatara', 'saw', 'distinctive', 'renowned', 'drapery', 'find', 'earlier', 'ii', 'group', 'monumental', 'sculptor', 'considered', 'simplicity', 'earliest', 'hallmark', 'characterized', 'finger', 'worldliness', 'udayagiri', 'icon', 'distinguishing', 'advent', 'surviving', 'grew', 'like', 'hindu', 'late', 'refined', 'cut', 'art', 'science', 'music', 'period', 'contemporary', 'example', 'literature', 'tranquil', 'replaced', 'visual']",0.843
531,indian,300447184,"['architecture', 'single', 'storeyed', 'ēkatala', 'floored', 'one']",0.646
532,indian,300404787,"['india', 'branch', 'south', 'culture', 'often', 'iranian', 'asia', 'indo', 'language', 'spoke', 'indic', 'associated', 'flourished', 'style']",0.876
533,indian,300444966,"['near', 'pukhuri', 'tank', 'reservoir', 'sarovara', 'well', 'part', 'square', 'kuṇḍa', 'complex', 'type', 'pushkarini', 'kalyani', 'rectangular', 'tirtha', 'flower', 'usually', 'ambalakkuḷam', 'kunda', 'talab', 'built', 'temple', 'stepped']",0.739
534,indian,300194928,"['good', 'used', 'made', 'varying', 'contour', 'conform', 'animal', 'side', 'flattened', 'one', 'backpack', 'pack', 'includes', 'basket', 'transport', 'form']",0.779
535,indian,300194928,"['good', 'used', 'made', 'varying', 'contour', 'conform', 'animal', 'side', 'flattened', 'one', 'backpack', 'pack', 'includes', 'basket', 'transport', 'form']",0.779
536,indian,300266780,"['mandarin', 'extra', 'designate', 'minister', 'bishop', 'derived', 'unlike', 'pawn', 'strategy', 'known', 'chinese', 'disk', 'object', 'character', 'river', 'played', 'alternating', 'form', 'believed', 'chess', 'china', 'diagonal', 'across', 'horse', 'elephant', 'appear', 'two', 'knight', 'include', 'board', 'square', 'general', 'horizontal', 'cannon', 'superficially', 'similar', 'piece', 'rook', 'like', 'light', 'color', 'x', 'game', 'often', 'line', 'king', 'capture', 'red', 'inscribed', 'toned', 'row', 'point', 'usually', 'void', 'dark', 'black', 'chariot', 'western', 'flat', 'certain', 'intersection']",0.808
537,indian,300374844,"['height', 'tree', 'coromandel', 'ebony', 'oblong', 'melanoxylon', 'large', 'specie', 'melanoxylos', 'native', 'kendu', 'temburini', 'east', 'macassar', 'tendu', 'branch', 'attaining', 'irregular', 'diospyros', 'circumference']",0.786
538,indian,300447284,"['bharaṇa', 'architecture', 'fluted', 'ribbed', 'column', 'larger', 'architectural', 'similar', 'bharaṇī', 'bharana']",0.701
539,indian,300446928,"['adhiṣṭhāna', 'kaṇṭi', 'architecture', 'kantha', 'recess', 'kaṇṭha', 'kāṇṭhi']",0.672
540,indian,300375279,"['house', 'made', 'wood', 'interior', 'shutter', 'mounted', 'inside', 'pocket', 'typically', 'covering', 'wall']",0.614
541,indian,300311450,"['pigment', 'name', 'gulf', 'oxide', 'persian', 'many', 'unstandardized', 'limited', 'variety', 'red', 'chrome', 'included', 'light']",0.734
542,indian,300380203,"['resin', 'volatile', 'tree', 'various', 'gum', 'commiphora', 'also', 'since', 'property', 'contains', 'mostly', 'african', 'approximately', 'myrrh', 'arabian', 'triterpenoids', 'yellow', 'traditional', 'used', 'ancient', 'perfume', 'aromatic', 'healing', 'obtained', 'translucent', 'incense']",0.813
543,indian,300013596,"['east', 'root', 'herb', 'chay', 'red', 'yield']",0.504
544,indian,300017740,"['classified', 'prehistory', 'apache', 'pueblo', 'near', 'early', 'relocation', 'mexico', 'thought', 'practice', 'exact', 'southwest', 'style', 'mobile', 'live', 'new', 'many', 'farming', 'speaking', 'navaho', 'migrated', 'arizona', 'apachean', 'canada', 'people', 'still', 'sedentary', 'american', 'language', 'culture', 'populous', 'utah', 'point', 'athabaskan', 'moving', 'north', 'timing', 'hunter', 'adopted', 'however', 'group', 'unknown', 'navajo', 'although', 'primarily']",0.926
